,index,Fos_puncta_adj,Gad2_puncta_adj,IL34_puncta_adj,fos_status,cell_type,animal_id,image_number
21,D05_A01_G005_0001.xls,0.0,0.0,6.289255464983868,fos-,VGlut1,D05,5
22,D05_A01_G005_0001.xls,4.677487289457401,1.5591624298191336,31.183248596382676,fos-,VGlut1,D05,5
23,D05_A01_G005_0001.xls,3.5738790537291405,0.0,21.44327432237484,fos-,VGlut1,D05,5
24,D05_A01_G005_0001.xls,8.703934331924014,9.947353522198874,6.217095951374295,fos+,Gad2,D05,5
25,D05_A01_G005_0001.xls,4.178924754549705,25.073548527298225,4.178924754549705,fos-,Gad2,D05,5
26,D05_A01_G005_0001.xls,8.8869930741771,0.0,24.883580607695887,fos+,VGlut1,D05,5
27,D05_A01_G005_0001.xls,12.66089935866074,1.4067665954067492,26.728565312728232,fos+,VGlut1,D05,5
28,D05_A01_G005_0001.xls,5.188139182557753,8.646898637596255,6.917518910077004,fos-,Gad2,D05,5
29,D05_A01_G005_0001.xls,7.496926232789992,12.494877054649987,19.991803287439982,fos+,Gad2,D05,5
30,D05_A01_G005_0001.xls,5.706004070741953,36.68145474048398,15.487725334871014,fos-,Gad2,D05,5
31,D05_A01_G005_0001.xls,5.387919340374504,0.0,15.086174153048612,fos-,VGlut1,D05,5
32,D05_A01_G005_0001.xls,0.0,0.0,6.431960310282413,fos-,VGlut1,D05,5
33,D05_A01_G005_0001.xls,0.0,2.387717594683481,14.326305568100885,fos-,VGlut1,D05,5
35,D05_A01_G005_0001.xls,1.8728274275942558,1.8728274275942558,5.618482282782767,fos-,VGlut1,D05,5
36,D05_A01_G005_0001.xls,3.146959896333179,0.0,9.440879688999537,fos-,VGlut1,D05,5
38,D05_A01_G005_0001.xls,3.6666704711953537,0.0,5.500005706793031,fos-,VGlut1,D05,5
39,D05_A01_G005_0001.xls,2.935460889516555,0.978486963172185,8.806382668549665,fos-,VGlut1,D05,5
40,D05_A01_G005_0001.xls,3.973015311046554,0.0,15.892061244186216,fos-,VGlut1,D05,5
41,D05_A01_G005_0001.xls,3.467767163479061,0.0,17.338835817395303,fos-,VGlut1,D05,5
42,D05_A01_G005_0001.xls,5.641600652677367,3.7610671017849113,13.163734856247189,fos-,VGlut1,D05,5
43,D05_A01_G005_0001.xls,2.108556965335576,0.0,23.19412661869133,fos-,VGlut1,D05,5
44,D05_A01_G005_0001.xls,11.236039817167468,43.07148596580863,3.745346605722489,fos+,Gad2,D05,5
45,D05_A01_G005_0001.xls,1.4396194990064393,0.0,15.835814489070833,fos-,VGlut1,D05,5
46,D05_A01_G005_0001.xls,1.4995606298337698,0.0,10.496924408836389,fos-,VGlut1,D05,5
47,D05_A01_G005_0001.xls,7.531731510320872,10.544424114449221,13.55711671857757,fos+,Gad2,D05,5
48,D05_A01_G005_0001.xls,0.0,0.0,27.187858556841867,fos-,VGlut1,D05,5
49,D05_A01_G005_0001.xls,1.9745519732051946,0.0,17.77096775884675,fos-,VGlut1,D05,5
50,D05_A01_G005_0001.xls,4.897783286721088,0.0,24.488916433605443,fos-,VGlut1,D05,5
51,D05_A01_G005_0001.xls,11.057683083339592,48.96973936907534,11.057683083339592,fos+,Gad2,D05,5
52,D05_A01_G005_0001.xls,4.194970899693749,40.551385363706245,19.576530865237498,fos-,Gad2,D05,5
53,D05_A01_G005_0001.xls,18.404435593155604,0.0,8.365652542343458,fos+,VGlut1,D05,5
54,D05_A01_G005_0001.xls,1.4122219257107826,0.0,25.41999466279409,fos-,VGlut1,D05,5
55,D05_A01_G005_0001.xls,12.068731514368357,1.5085914392960447,21.120280150144623,fos+,VGlut1,D05,5
56,D05_A01_G005_0001.xls,0.8071520450003029,0.0,12.914432720004847,fos-,VGlut1,D05,5
57,D05_A01_G005_0001.xls,1.9256024500658517,0.0,7.702409800263407,fos-,VGlut1,D05,5
58,D05_A01_G005_0001.xls,6.099005890969209,0.0,14.81187144949665,fos+,VGlut1,D05,5
59,D05_A01_G005_0001.xls,3.0058916136100993,0.0,22.54418710207574,fos-,VGlut1,D05,5
60,D05_A01_G005_0001.xls,5.906139461529796,0.0,17.718418384589388,fos-,VGlut1,D05,5
61,D05_A01_G005_0001.xls,10.754210326291126,5.377105163145563,18.81986807100947,fos+,VGlut1,D05,5
62,D05_A01_G005_0001.xls,14.120988533222455,2.0172840761746365,14.120988533222455,fos+,VGlut1,D05,5
63,D05_A01_G005_0001.xls,6.929718594380347,0.0,13.859437188760694,fos+,VGlut1,D05,5
3,D06_A01_G001_0001.xls,5.855795321654148,0.0,20.49528362578952,fos-,VGlut1,D06,1
4,D06_A01_G001_0001.xls,3.034275235284117,10.61996332349441,10.61996332349441,fos-,Gad2,D06,1
5,D06_A01_G001_0001.xls,0.0,1.5347215769264202,13.812494192337782,fos-,VGlut1,D06,1
7,D06_A01_G001_0001.xls,54.74257142069569,54.74257142069569,14.92979220564428,fos+,Gad2,D06,1
8,D06_A01_G001_0001.xls,24.079541154766208,29.187322611837825,7.296830652959456,fos+,Gad2,D06,1
9,D06_A01_G001_0001.xls,56.43530390363859,62.53641783916709,9.151670903292745,fos+,Gad2,D06,1
10,D06_A01_G001_0001.xls,11.47488666238195,0.0,18.16857054877142,fos+,VGlut1,D06,1
12,D06_A01_G001_0001.xls,2.22556549080314,2.22556549080314,6.67669647240942,fos-,VGlut1,D06,1
13,D06_A01_G001_0001.xls,7.121543058951372,0.0,5.341157294213528,fos+,VGlut1,D06,1
14,D06_A01_G001_0001.xls,15.328019046261167,52.11526475728796,1.5328019046261168,fos+,Gad2,D06,1
15,D06_A01_G001_0001.xls,1.6733712844625985,1.6733712844625985,5.020113853387796,fos-,VGlut1,D06,1
16,D06_A01_G001_0001.xls,11.668339100117194,11.668339100117194,5.000716757193083,fos+,Gad2,D06,1
17,D06_A01_G001_0001.xls,2.6982032344513653,10.792812937805461,14.840117789482507,fos-,Gad2,D06,1
19,D06_A01_G001_0001.xls,1.9876921770409666,0.0,9.938460885204833,fos-,VGlut1,D06,1
20,D06_A01_G001_0001.xls,1.4729276279563173,0.0,14.729276279563175,fos-,VGlut1,D06,1
21,D06_A01_G001_0001.xls,6.252125508977356,16.255526323341126,5.001700407181885,fos+,Gad2,D06,1
23,D06_A01_G001_0001.xls,1.3909791639233797,0.0,6.954895819616898,fos-,VGlut1,D06,1
27,D06_A01_G001_0001.xls,20.49684382080037,0.0,17.260500059621364,fos+,VGlut1,D06,1
29,D06_A01_G001_0001.xls,11.824981559553292,0.0,6.449989941574524,fos+,VGlut1,D06,1
30,D06_A01_G001_0001.xls,0.0,0.0,24.605828415496685,fos-,VGlut1,D06,1
31,D06_A01_G001_0001.xls,2.331647215400712,17.09874624627189,6.994941646202136,fos-,Gad2,D06,1
32,D06_A01_G001_0001.xls,1.4883565442403173,0.0,8.930139265441904,fos-,VGlut1,D06,1
33,D06_A01_G001_0001.xls,1.863689707493764,0.0,7.454758829975056,fos-,VGlut1,D06,1
34,D06_A01_G001_0001.xls,3.7958923242998117,8.857082090032895,7.591784648599623,fos-,Gad2,D06,1
35,D06_A01_G001_0001.xls,12.61938782853178,11.718002983636653,13.520772673426906,fos+,Gad2,D06,1
36,D06_A01_G001_0001.xls,1.775770016972997,39.06694037340594,5.3273100509189915,fos-,Gad2,D06,1
37,D06_A01_G001_0001.xls,5.117881943233285,0.0,22.17748842067757,fos-,VGlut1,D06,1
41,D06_A01_G001_0001.xls,22.02772534672929,29.37030046230572,7.34257511557643,fos+,Gad2,D06,1
43,D06_A01_G001_0001.xls,5.365344342302681,0.0,8.942240570504469,fos-,VGlut1,D06,1
44,D06_A01_G001_0001.xls,12.139818342358586,58.00135430237991,14.837555751771603,fos+,Gad2,D06,1
45,D06_A01_G001_0001.xls,33.825470810749295,39.237546140469185,12.177169491869748,fos+,Gad2,D06,1
46,D06_A01_G001_0001.xls,1.4306029226421377,0.0,25.750852607558482,fos-,VGlut1,D06,1
47,D06_A01_G001_0001.xls,0.0,43.762398099640656,9.11716627075847,fos-,Gad2,D06,1
49,D06_A01_G001_0001.xls,1.53351178129037,0.0,15.3351178129037,fos-,VGlut1,D06,1
50,D06_A01_G001_0001.xls,2.195784974700695,3.293677462051042,17.56627979760556,fos-,VGlut1,D06,1
51,D06_A01_G001_0001.xls,1.6569513934967288,0.0,8.284756967483645,fos-,VGlut1,D06,1
52,D06_A01_G001_0001.xls,35.01819634238601,46.69092845651468,10.213640599862586,fos+,Gad2,D06,1
53,D06_A01_G001_0001.xls,4.61923650933567,43.88274683868887,6.928854764003505,fos-,Gad2,D06,1
54,D06_A01_G001_0001.xls,3.293525510600482,0.0,19.761153063602894,fos-,VGlut1,D06,1
55,D06_A01_G001_0001.xls,31.358396651209688,28.946212293424324,2.4121843577853603,fos+,Gad2,D06,1
56,D06_A01_G001_0001.xls,7.603499057498399,10.644898680497759,3.0413996229993594,fos+,Gad2,D06,1
57,D06_A01_G001_0001.xls,45.095057373441826,1.555001978394546,17.105021762340005,fos+,VGlut1,D06,1
58,D06_A01_G001_0001.xls,10.922324433834406,0.0,13.106789320601287,fos+,VGlut1,D06,1
59,D06_A01_G001_0001.xls,21.442151008837964,0.0,7.147383669612656,fos+,VGlut1,D06,1
61,D06_A01_G001_0001.xls,4.484892176447221,2.6909353058683325,7.175827482315553,fos-,VGlut1,D06,1
63,D06_A01_G001_0001.xls,1.3328961937125112,1.3328961937125112,6.664480968562556,fos-,VGlut1,D06,1
64,D06_A01_G001_0001.xls,8.831834980958309,49.67907176789049,6.623876235718733,fos+,Gad2,D06,1
65,D06_A01_G001_0001.xls,2.793296089385475,0.0,7.4487895716946,fos-,VGlut1,D06,1
66,D06_A01_G001_0001.xls,7.808432859662197,1.3014054766103662,19.521082149155493,fos+,VGlut1,D06,1
68,D06_A01_G001_0001.xls,16.663611835831283,42.84928757785187,1.190257988273663,fos+,Gad2,D06,1
70,D06_A01_G001_0001.xls,27.86086572062612,55.72173144125224,7.801042401775314,fos+,Gad2,D06,1
71,D06_A01_G001_0001.xls,26.706302839455738,0.0,26.706302839455738,fos+,VGlut1,D06,1
72,D06_A01_G001_0001.xls,42.84752530584827,58.76232041944906,7.345290052431133,fos+,Gad2,D06,1
73,D06_A01_G001_0001.xls,26.423403586033345,51.58854985844606,23.906888958792074,fos+,Gad2,D06,1
74,D06_A01_G001_0001.xls,1.5669217313796544,0.0,7.834608656898272,fos-,VGlut1,D06,1
1,D06_A01_G002_0001.xls,2.369746906141664,0.0,9.478987624566656,fos-,VGlut1,D06,2
3,D06_A01_G002_0001.xls,1.84042760286439,0.0,22.08513123437268,fos-,VGlut1,D06,2
4,D06_A01_G002_0001.xls,10.204051672603045,0.0,5.830886670058883,fos+,VGlut1,D06,2
6,D06_A01_G002_0001.xls,15.861392239576984,9.252478806419909,2.643565373262831,fos+,Gad2,D06,2
7,D06_A01_G002_0001.xls,3.3257230489110055,0.0,5.82001533559426,fos-,VGlut1,D06,2
9,D06_A01_G002_0001.xls,6.328049512043643,0.0,17.176134389832747,fos+,VGlut1,D06,2
10,D06_A01_G002_0001.xls,8.53621041414805,10.670263017685063,0.0,fos+,Gad2,D06,2
12,D06_A01_G002_0001.xls,10.596503635635884,1.3245629544544855,9.271940681181398,fos+,VGlut1,D06,2
13,D06_A01_G002_0001.xls,3.7125863566076966,4.455103627929236,8.910207255858472,fos-,VGlut1,D06,2
14,D06_A01_G002_0001.xls,5.598007281612071,1.3995018204030178,26.59053458765734,fos-,VGlut1,D06,2
15,D06_A01_G002_0001.xls,12.712341594522767,3.6320975984350765,5.448146397652615,fos+,VGlut1,D06,2
16,D06_A01_G002_0001.xls,6.844177494787079,1.3688354989574159,5.475341995829663,fos+,VGlut1,D06,2
18,D06_A01_G002_0001.xls,8.427382697920818,0.0,11.798335777089143,fos+,VGlut1,D06,2
19,D06_A01_G002_0001.xls,9.30524418760978,2.6586411964599375,11.96388538406972,fos+,VGlut1,D06,2
20,D06_A01_G002_0001.xls,20.39356865710309,0.0,14.955283681875597,fos+,VGlut1,D06,2
21,D06_A01_G002_0001.xls,8.078240201916561,1.3463733669860936,14.810107036847029,fos+,VGlut1,D06,2
22,D06_A01_G002_0001.xls,6.36891298740853,0.0,16.983767966422747,fos+,VGlut1,D06,2
24,D06_A01_G002_0001.xls,23.509313392762284,58.773283481905715,3.918218898793714,fos+,Gad2,D06,2
25,D06_A01_G002_0001.xls,8.660872055779738,39.36760025354427,2.362056015212656,fos+,Gad2,D06,2
26,D06_A01_G002_0001.xls,19.7706608172026,49.4266520430065,1.9770660817202599,fos+,Gad2,D06,2
27,D06_A01_G002_0001.xls,5.478021211952011,0.0,8.217031817928016,fos-,VGlut1,D06,2
28,D06_A01_G002_0001.xls,0.0,0.0,8.700620126291044,fos-,VGlut1,D06,2
29,D06_A01_G002_0001.xls,17.93641584918916,0.0,8.96820792459458,fos+,VGlut1,D06,2
31,D06_A01_G002_0001.xls,3.0161423629995325,1.0053807876665108,10.053807876665108,fos-,VGlut1,D06,2
32,D06_A01_G002_0001.xls,9.937295989827373,14.905943984741059,18.632429980926325,fos+,Gad2,D06,2
34,D06_A01_G002_0001.xls,10.327617733794211,0.0,19.364283250864148,fos+,VGlut1,D06,2
35,D06_A01_G002_0001.xls,5.6118295064268535,2.8059147532134268,11.223659012853707,fos-,VGlut1,D06,2
36,D06_A01_G002_0001.xls,12.183889275336712,0.0,10.965500347803042,fos+,VGlut1,D06,2
37,D06_A01_G002_0001.xls,18.57003267777174,20.42703594554891,1.8570032677771735,fos+,Gad2,D06,2
39,D06_A01_G002_0001.xls,20.768000243375003,0.0,6.490000076054689,fos+,VGlut1,D06,2
41,D06_A01_G002_0001.xls,22.141829462006104,51.096529527706394,3.406435301847093,fos+,Gad2,D06,2
42,D06_A01_G002_0001.xls,16.29347852502699,0.0,12.220108893770242,fos+,VGlut1,D06,2
45,D06_A01_G002_0001.xls,6.465962924901061,1.6164907312252652,9.698944387351592,fos+,VGlut1,D06,2
47,D06_A01_G002_0001.xls,11.386437972152121,0.0,7.590958648101415,fos+,VGlut1,D06,2
48,D06_A01_G002_0001.xls,12.464510978678312,1.3849456642975904,26.313967621654214,fos+,VGlut1,D06,2
49,D06_A01_G002_0001.xls,10.877841800069033,1.3597302250086292,14.957032475094918,fos+,VGlut1,D06,2
50,D06_A01_G002_0001.xls,6.806394482433535,0.0,5.671995402027946,fos+,VGlut1,D06,2
54,D06_A01_G002_0001.xls,16.779911954622136,0.0,10.067947172773282,fos+,VGlut1,D06,2
56,D06_A01_G002_0001.xls,17.134730163462763,8.567365081731381,5.451959597465424,fos+,Gad2,D06,2
59,D06_A01_G002_0001.xls,27.156005150093943,61.55361167354628,3.6208006866791926,fos+,Gad2,D06,2
60,D06_A01_G002_0001.xls,3.8953044985805896,3.8953044985805896,24.670261824343733,fos-,VGlut1,D06,2
61,D06_A01_G002_0001.xls,15.932011120512644,1.1380007943223318,13.656009531867982,fos+,VGlut1,D06,2
62,D06_A01_G002_0001.xls,7.6153533841121686,0.0,10.153804512149557,fos+,VGlut1,D06,2
63,D06_A01_G002_0001.xls,12.819374666676216,1.9722114871809564,5.91663446154287,fos+,VGlut1,D06,2
64,D06_A01_G002_0001.xls,16.21625152662455,0.0,11.891917786191335,fos+,VGlut1,D06,2
65,D06_A01_G002_0001.xls,7.838069365127863,0.0,10.450759153503817,fos+,VGlut1,D06,2
68,D06_A01_G002_0001.xls,10.930013092800106,0.0,12.023014402080118,fos+,VGlut1,D06,2
69,D06_A01_G002_0001.xls,18.878468705458324,3.7756937410916653,5.663540611637497,fos+,VGlut1,D06,2
71,D06_A01_G002_0001.xls,21.17153564009026,60.257447591026114,8.142898323111638,fos+,Gad2,D06,2
73,D06_A01_G002_0001.xls,10.168733069825942,0.0,8.473944224854952,fos+,VGlut1,D06,2
74,D06_A01_G002_0001.xls,4.488001498922376,0.0,11.220003747305938,fos-,VGlut1,D06,2
75,D06_A01_G002_0001.xls,7.065406761125083,2.355135587041694,16.48594910929186,fos+,VGlut1,D06,2
76,D06_A01_G002_0001.xls,6.001464468685657,0.0,16.003905249828417,fos+,VGlut1,D06,2
77,D06_A01_G002_0001.xls,7.1295487099523145,0.0,9.506064946603086,fos+,VGlut1,D06,2
84,D06_A01_G002_0001.xls,26.812869373062615,53.62573874612523,3.8304099104375164,fos+,Gad2,D06,2
85,D06_A01_G002_0001.xls,9.357644322701654,0.0,11.697055403377068,fos+,VGlut1,D06,2
86,D06_A01_G002_0001.xls,9.389208599286412,0.0,10.562859674197213,fos+,VGlut1,D06,2
87,D06_A01_G002_0001.xls,1.3653070511725984,1.3653070511725984,9.557149358208187,fos-,VGlut1,D06,2
88,D06_A01_G002_0001.xls,3.8108883854430764,0.0,5.716332578164614,fos-,VGlut1,D06,2
89,D06_A01_G002_0001.xls,5.809737892313331,0.0,9.29558062770133,fos-,VGlut1,D06,2
90,D06_A01_G002_0001.xls,8.990897923126726,0.0,9.889987715439398,fos+,VGlut1,D06,2
91,D06_A01_G002_0001.xls,10.460664076519144,41.84265630607658,5.811480042510635,fos+,Gad2,D06,2
92,D06_A01_G002_0001.xls,7.510608780743919,0.0,7.510608780743919,fos+,VGlut1,D06,2
96,D06_A01_G002_0001.xls,5.3496391099629355,0.0,6.6870488874536695,fos-,VGlut1,D06,2
97,D06_A01_G002_0001.xls,21.724490132819852,2.172449013281985,17.37959210625588,fos+,VGlut1,D06,2
98,D06_A01_G002_0001.xls,9.40342759068046,46.07679519433425,15.045484145088736,fos+,Gad2,D06,2
3,D06_A01_G003_0001.xls,6.958070553875624,0.0,5.218552915406718,fos+,VGlut1,D06,3
4,D06_A01_G003_0001.xls,4.624726479494712,18.49890591797885,2.312363239747356,fos-,Gad2,D06,3
11,D06_A01_G003_0001.xls,4.643315753690011,3.0955438357933405,7.738859589483351,fos-,VGlut1,D06,3
12,D06_A01_G003_0001.xls,11.66394953974955,11.66394953974955,5.831974769874775,fos+,Gad2,D06,3
13,D06_A01_G003_0001.xls,26.710649137123884,1.6694155710702427,10.016493426421457,fos+,VGlut1,D06,3
14,D06_A01_G003_0001.xls,18.55673162315564,3.711346324631128,24.12375111010233,fos+,VGlut1,D06,3
15,D06_A01_G003_0001.xls,33.3167490683213,51.085681904759326,2.2211166045547532,fos+,Gad2,D06,3
16,D06_A01_G003_0001.xls,2.4043856557889476,0.8014618852629827,5.610233196840879,fos-,VGlut1,D06,3
18,D06_A01_G003_0001.xls,14.01831914303652,0.0,8.62665793417632,fos+,VGlut1,D06,3
19,D06_A01_G003_0001.xls,16.363551404869416,67.79185582017328,9.350600802782523,fos+,Gad2,D06,3
21,D06_A01_G003_0001.xls,7.361425952778187,3.6807129763890933,25.76499083472365,fos+,VGlut1,D06,3
24,D06_A01_G003_0001.xls,18.087173242199768,48.83536775393937,3.6174346484399535,fos+,Gad2,D06,3
25,D06_A01_G003_0001.xls,11.346852351946339,0.9455710293288616,5.6734261759731694,fos+,VGlut1,D06,3
27,D06_A01_G003_0001.xls,6.341181004968561,0.0,6.341181004968561,fos+,VGlut1,D06,3
29,D06_A01_G003_0001.xls,3.5285565083227652,7.0571130166455305,5.292834762484148,fos-,Gad2,D06,3
30,D06_A01_G003_0001.xls,5.294236066358475,0.0,8.823726777264126,fos-,VGlut1,D06,3
31,D06_A01_G003_0001.xls,7.938555656741776,0.0,9.92319457092722,fos+,VGlut1,D06,3
34,D06_A01_G003_0001.xls,11.13238597525925,0.0,14.313067682476179,fos+,VGlut1,D06,3
35,D06_A01_G003_0001.xls,0.0,0.0,13.069717357590168,fos-,VGlut1,D06,3
36,D06_A01_G003_0001.xls,16.353712923665373,0.0,7.787482344602559,fos+,VGlut1,D06,3
37,D06_A01_G003_0001.xls,3.3677857846510246,0.0,16.83892892325512,fos-,VGlut1,D06,3
39,D06_A01_G003_0001.xls,8.359351606872204,48.06627173951517,0.0,fos+,Gad2,D06,3
42,D06_A01_G003_0001.xls,19.08802237227134,2.3860027965339174,9.54401118613567,fos+,VGlut1,D06,3
43,D06_A01_G003_0001.xls,1.4773143787935417,4.4319431363806245,7.386571893967708,fos-,VGlut1,D06,3
44,D06_A01_G003_0001.xls,0.0,2.492957365012232,7.478872095036696,fos-,VGlut1,D06,3
46,D06_A01_G003_0001.xls,3.627565244807516,0.0,5.441347867211274,fos-,VGlut1,D06,3
49,D06_A01_G003_0001.xls,8.014329821296073,24.04298946388822,0.0,fos+,Gad2,D06,3
50,D06_A01_G003_0001.xls,31.036729827893655,48.2793575100568,3.448525536432628,fos+,Gad2,D06,3
51,D06_A01_G003_0001.xls,6.117536492996375,1.5293841232490937,7.646920616245469,fos+,VGlut1,D06,3
52,D06_A01_G003_0001.xls,20.94006931882078,41.88013863764156,6.980023106273593,fos+,Gad2,D06,3
53,D06_A01_G003_0001.xls,5.895114376671121,0.842159196667303,5.895114376671121,fos-,VGlut1,D06,3
55,D06_A01_G003_0001.xls,4.54578528170225,13.63735584510675,4.54578528170225,fos-,Gad2,D06,3
56,D06_A01_G003_0001.xls,2.8615579020539936,4.292336853080991,5.723115804107987,fos-,VGlut1,D06,3
57,D06_A01_G003_0001.xls,4.887091890988977,0.0,6.516122521318636,fos-,VGlut1,D06,3
58,D06_A01_G003_0001.xls,5.600024153750012,0.0,13.066723025416696,fos-,VGlut1,D06,3
59,D06_A01_G003_0001.xls,4.030559582705224,32.24447666164179,2.015279791352612,fos-,Gad2,D06,3
60,D06_A01_G003_0001.xls,5.070736736204289,0.0,13.521964629878104,fos-,VGlut1,D06,3
61,D06_A01_G003_0001.xls,26.258807278943546,0.0,26.258807278943546,fos+,VGlut1,D06,3
62,D06_A01_G003_0001.xls,12.078096645598741,9.058572484199056,3.0195241613996853,fos+,Gad2,D06,3
63,D06_A01_G003_0001.xls,10.54278482667788,50.60536716805382,6.325670896006727,fos+,Gad2,D06,3
65,D06_A01_G003_0001.xls,7.8423990829313714,1.9605997707328429,7.8423990829313714,fos+,VGlut1,D06,3
66,D06_A01_G003_0001.xls,9.12360491093181,0.0,11.860686384211352,fos+,VGlut1,D06,3
67,D06_A01_G003_0001.xls,24.853275568884257,0.0,23.078041599678237,fos+,VGlut1,D06,3
70,D06_A01_G003_0001.xls,10.591328552915225,0.0,6.808711212588358,fos+,VGlut1,D06,3
74,D06_A01_G003_0001.xls,11.821057586385928,0.0,9.456846069108742,fos+,VGlut1,D06,3
75,D06_A01_G003_0001.xls,16.505531258250198,4.126382814562549,8.252765629125099,fos+,VGlut1,D06,3
76,D06_A01_G003_0001.xls,8.918283613611878,0.8918283613611878,7.1346268908895025,fos+,VGlut1,D06,3
77,D06_A01_G003_0001.xls,15.403534238641962,1.2836278532201635,5.134511412880654,fos+,VGlut1,D06,3
78,D06_A01_G003_0001.xls,11.249783367513889,41.624198459801384,1.124978336751389,fos+,Gad2,D06,3
79,D06_A01_G003_0001.xls,4.329960198141135,0.0,19.48482089163511,fos-,VGlut1,D06,3
81,D06_A01_G003_0001.xls,28.56221106100665,0.0,25.201950936182335,fos+,VGlut1,D06,3
83,D06_A01_G003_0001.xls,3.1731023796137467,1.5865511898068734,6.3462047592274935,fos-,VGlut1,D06,3
84,D06_A01_G003_0001.xls,9.94596012145921,0.0,14.918940182188814,fos+,VGlut1,D06,3
85,D06_A01_G003_0001.xls,32.79016615231897,1.7257982185431036,12.080587529801726,fos+,VGlut1,D06,3
86,D06_A01_G003_0001.xls,22.808969727580102,0.0,15.96627880930607,fos+,VGlut1,D06,3
88,D06_A01_G003_0001.xls,3.1998975032830983,0.0,15.99948751641549,fos-,VGlut1,D06,3
89,D06_A01_G003_0001.xls,9.99556227295084,0.0,5.997337363770503,fos+,VGlut1,D06,3
90,D06_A01_G003_0001.xls,29.325082790021025,1.4662541395010513,30.791336929522075,fos+,VGlut1,D06,3
93,D06_A01_G003_0001.xls,13.5929128357783,1.6991141044722875,5.0973423134168625,fos+,VGlut1,D06,3
94,D06_A01_G003_0001.xls,15.250473955515355,0.0,10.166982637010237,fos+,VGlut1,D06,3
95,D06_A01_G003_0001.xls,7.13243877471284,0.0,16.04798724310389,fos+,VGlut1,D06,3
96,D06_A01_G003_0001.xls,10.697158496961642,0.0,5.760008421440884,fos+,VGlut1,D06,3
0,D06_A01_G004_0001.xls,9.513797699549896,0.0,11.89224712443737,fos+,VGlut1,D06,4
1,D06_A01_G004_0001.xls,3.032297091824615,0.0,7.580742729561537,fos-,VGlut1,D06,4
3,D06_A01_G004_0001.xls,16.10024468755659,43.70066415193932,2.3000349553652275,fos+,Gad2,D06,4
4,D06_A01_G004_0001.xls,13.936440508564395,0.0,9.29096033904293,fos+,VGlut1,D06,4
9,D06_A01_G004_0001.xls,7.10887004805632,0.0,15.402551770788694,fos+,VGlut1,D06,4
10,D06_A01_G004_0001.xls,7.858681181924301,0.0,9.287532305910538,fos+,VGlut1,D06,4
11,D06_A01_G004_0001.xls,5.140084344149311,1.7133614480497703,8.56680724024885,fos-,VGlut1,D06,4
12,D06_A01_G004_0001.xls,3.815987896163392,0.0,5.087983861551189,fos-,VGlut1,D06,4
13,D06_A01_G004_0001.xls,25.076752292948104,0.0,8.955982961767178,fos+,VGlut1,D06,4
14,D06_A01_G004_0001.xls,4.331704655154818,0.0,5.775606206873092,fos-,VGlut1,D06,4
15,D06_A01_G004_0001.xls,5.488233452246733,0.0,6.8602918153084165,fos-,VGlut1,D06,4
16,D06_A01_G004_0001.xls,0.0,0.0,15.315952755745048,fos-,VGlut1,D06,4
18,D06_A01_G004_0001.xls,4.760303070304443,33.322121492131096,7.933838450507404,fos-,Gad2,D06,4
19,D06_A01_G004_0001.xls,3.4022052868741826,20.413231721245097,1.7011026434370913,fos-,Gad2,D06,4
23,D06_A01_G004_0001.xls,4.265107606932917,0.0,12.795322820798752,fos-,VGlut1,D06,4
24,D06_A01_G004_0001.xls,4.287073807847302,0.0,10.003172218310374,fos-,VGlut1,D06,4
25,D06_A01_G004_0001.xls,3.9664699651989714,0.0,5.288626620265295,fos-,VGlut1,D06,4
27,D06_A01_G004_0001.xls,4.503469821245635,0.0,11.258674553114089,fos-,VGlut1,D06,4
28,D06_A01_G004_0001.xls,18.198362436173117,0.0,12.998830311552226,fos+,VGlut1,D06,4
29,D06_A01_G004_0001.xls,5.285430676789333,0.0,17.618102255964445,fos-,VGlut1,D06,4
30,D06_A01_G004_0001.xls,3.507285323483707,0.0,9.118941841057639,fos-,VGlut1,D06,4
31,D06_A01_G004_0001.xls,7.279503984266603,0.0,10.191305577973246,fos+,VGlut1,D06,4
32,D06_A01_G004_0001.xls,1.5453084552253853,1.5453084552253853,12.362467641803082,fos-,VGlut1,D06,4
33,D06_A01_G004_0001.xls,3.1177026961068584,0.0,9.353108088320575,fos-,VGlut1,D06,4
34,D06_A01_G004_0001.xls,4.727227244917199,0.0,7.090840867375799,fos-,VGlut1,D06,4
